304,153
303,143
304,138
306,135
308,133
311,130
311,128
311,128
309,127
308,126
307,126
307,126
306,126
305,125
305,125
306,126
306,125
306,125
306,126
306,125
306,124
307,124
310,123
314,122
316,121
318,121
321,120
325,121
328,120
330,118
334,120
337,119
341,119
345,121
348,119
351,119
354,122
359,120
364,119
366,119
370,119
374,121
377,118
383,118
384,119
388,120
392,119
394,118
398,119
402,119
404,119
408,118
411,117
414,117
415,116
417,117
421,117
424,115
427,113
429,114
432,115
434,115
436,115
439,113
444,113
444,111
446,110
448,111
450,110
452,110
454,109
457,108
459,109
462,109
465,108
467,109
471,108
474,109
476,111
477,110
480,110
482,110
484,110
486,111
488,110
490,109
492,108
492,110
493,107
495,105
497,105
498,104
499,104
501,106
503,105
506,105
508,104
511,104
513,104
516,105
517,104
520,105
521,105
523,106
525,105
527,108
530,107
532,106
534,107
536,107
538,109
541,108
545,109
546,109
548,110
550,111
553,111
556,112
557,111
559,110
561,111
564,112
568,113
571,113
573,112
574,113
577,116
579,115
581,115
583,119
586,119
590,120
592,119
595,120
598,120
601,120
604,120
607,120
610,119
613,121
616,121
618,120
619,122
620,124
621,124
622,126
621,130
620,137
621,138
621,143
617,152
616,158
612,165
612,168
610,170
605,169
605,166
605,162
606,159
605,154
606,151
604,150
606,148
605,147
